"CODGEO","Nb Pharmacies et parfumerie","Dynamique Entrepreneuriale","Dynamique Entrepreneuriale Service et Commerce","Synergie Médicale COMMUNE","Orientation Economique","Indice Fiscal Partiel","Score Fiscal","Indice Evasion Client","Score Evasion Client","Indice Synergie Médicale","Score Synergie Médicale","SEG Croissance POP","LIBGEO","REG","DEP","Nb Omnipraticiens BV","Nb Infirmiers Libéraux BV","Nb dentistes Libéraux BV","Nb pharmaciens Libéraux BV","Densité Médicale BV","Score équipement de santé BV","Indice Démographique","Score Démographique","Indice Ménages","Score Ménages","Population","Evolution Population","Evolution Pop %","Nb Ménages","Nb Résidences Principales","Nb propriétaire","Nb Logement","Nb Résidences Secondaires","Nb Log Vacants","Nb Occupants Résidence Principale","Nb Femme","Nb Homme","Nb Mineurs","Nb Majeurs","Nb Etudiants","Nb Entreprises Secteur Services","Nb Entreprises Secteur Commerce","Nb Entreprises Secteur Construction","Nb Entreprises Secteur Industrie","Nb Création Enteprises","Nb Création Industrielles","Nb Création Construction","Nb Création Commerces","Nb Création Services","Moyenne Revenus Fiscaux Départementaux","Moyenne Revenus Fiscaux Régionaux","Dep Moyenne Salaires Horaires","Dep Moyenne Salaires Cadre Horaires","Dep Moyenne Salaires Prof Intermédiaire Horaires","Dep Moyenne Salaires Employé Horaires","Dep Moyenne Salaires Ouvrié Horaires","Reg Moyenne Salaires Horaires","Reg Moyenne Salaires Cadre Horaires","Reg Moyenne Salaires Prof Intermédiaire Horaires","Reg Moyenne Salaires Employé Horaires","Reg Moyenne Salaires Ouvrié Horaires","Valeur ajoutée régionale","Urbanité Ruralité","Score Urbanité","Nb Atifs","Nb Actifs Salariés","Nb Actifs Non Salariés","Nb Logement Secondaire et Occasionnel","Nb Hotel","Capacité Hotel","Nb Camping","Capacité Camping","Dynamique Démographique BV","Taux étudiants","Taux Propriété","Dynamique Démographique INSEE","Capacité Fisc","Capacité Fiscale","Moyenne Revnus fiscaux","Taux Evasion Client","Nb Education, santé, action sociale","Nb Services personnels et domestiques","Nb Santé, action sociale","Nb Industries des biens intermédiaires","Nb de Commerce","Nb de Services aux particuliers","Nb institution de Education, santé, action sociale, administration","PIB Régionnal","SEG Environnement Démographique Obsolète","Score Croissance Population","Score Croissance Entrepreneuriale","Score VA Région","Score PIB","Environnement Démographique","Fidélité","SYN MEDICAL","Seg Cap Fiscale","Seg Dyn Entre","DYN SetC","CP"
"01219",0.0,47.0,5.0,90,"Bassin Industriel",101.93878,59.04139,0.0,0.0,90.44774,0.10277,"en croissance démographique","Lompnas","82","01",5,7,2,2,0.073080791,1,8.96146,0.00691,9.9455,0.00594,147,0,0,66,66,43,102,22,14,147,154,132,172,114,6,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,49.0,32.0,17.0,22.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,42,0,109,109,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.0,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01221",0.0,44.0,2.0,121,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,121.60196,0.14415,"en croissance démographique","Lompnieu","82","01",26,21,10,10,0.100905129,3,6.27912,0.00485,7.98654,0.00477,103,-17,-16,53,53,38,115,45,17,103,118,82,111,89,6,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,27.0,20.0,7.0,45.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,33,2,109,109,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",64.7541,0.00346,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01224",0.0,163.0,79.0,153,"Bassin Industriel",101.93878,59.04139,124.22775,0.05311,153.76115,0.18686,"en croissance démographique","Loyettes","82","01",23,26,18,18,0.082802548,4,142.10319,0.10965,126.12705,0.07534,2331,192,8,837,833,502,919,32,54,2262,2276,2260,2844,1692,176,25.0,36.0,29.0,25.0,10.0,2.0,1.0,2.0,5.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com < 50 m habts",50.0,1029.0,915.0,114.0,32.0,0.0,0.0,1.0,41.0,"2.Accroissement par excédent naturel",0,54,-22,140,140,11483.5,1,8.0,4.0,7.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",74.59016,0.03516,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Faible Dynamique Serv et Com",1
"01225",0.0,52.0,11.0,88,"Bassin Industriel",101.93878,59.04139,0.0,0.0,88.43779,0.1001,"en croissance démographique","Lurcy","82","01",4,4,3,3,0.066711364,0,15.60636,0.01204,14.01412,0.00837,256,0,0,93,93,81,114,15,6,256,236,258,298,196,21,2.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,113.0,87.0,26.0,15.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,71,0,111,111,11483.5,0,1.0,0.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.00173,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Faible Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01227",0.0,48.0,7.0,125,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,125.62186,0.14949,"en croissance démographique","Magnieu","82","01",26,21,10,10,0.100905129,3,17.801,0.01374,18.5348,0.01107,292,-3,-1,123,125,93,176,35,16,291,272,300,348,224,19,3.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,127.0,109.0,18.0,35.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,52,0,112,112,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.90164,0.01412,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01228",0.0,80.0,26.0,106,"Bassin Industriel",101.93878,59.04139,0.0,0.0,106.52734,0.12413,"en croissance démographique","Maillat","82","01",7,8,5,5,0.092189071,3,40.47899,0.03123,35.7134,0.02133,664,48,7,237,237,159,260,8,15,664,636,644,809,471,39,12.0,9.0,6.0,12.0,4.0,2.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,310.0,270.0,40.0,8.0,1.0,35.0,0.0,0.0,"2.Accroissement par excédent naturel",0,61,-5,117,117,11483.5,0,6.0,1.0,6.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",74.18033,0.00692,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01229",0.0,86.0,25.0,104,"Bassin diversifié",101.93878,59.04139,0.0,0.0,104.51739,0.12146,"en croissance démographique","Malafretaz","82","01",10,14,5,5,0.083808247,3,41.08861,0.0317,41.13821,0.02457,674,10,1,273,273,207,280,4,3,674,648,662,798,512,57,4.0,15.0,14.0,6.0,3.0,1.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com < 10 m habts",12.5,322.0,276.0,46.0,4.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,73,0,118,118,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.72131,0.00519,32.42578,33.83811,"Bassin diversifié en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01230",0.0,49.0,6.0,86,"Bassin Industriel",101.93878,59.04139,124.22775,0.05311,86.42784,0.09743,"en croissance démographique","Mantenay-Montlin","82","01",3,1,1,1,0.076768354,1,15.0577,0.01162,15.6717,0.00936,247,-6,-2,104,102,82,138,23,13,246,240,244,292,192,15,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,85.0,58.0,27.0,23.0,0.0,0.0,1.0,30.0,"4.Déclin par déficit naturel et migratoire",0,59,0,110,110,11483.5,1,1.0,0.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en déclin démographique",70.4918,0.0,32.42578,33.83811,"Bassin Industriel en croissance démographique","Pop Mobile","Faible Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01231",0.0,123.0,69.0,134,"Bassin Urbain",101.93878,59.04139,0.0,0.0,134.66663,0.1615,"en croissance démographique","Manziat","82","01",12,12,6,6,1.0,1,97.29588,0.07508,91.92055,0.05491,1596,13,0,610,610,459,644,15,19,1598,1528,1588,1923,1193,107,28.0,26.0,16.0,17.0,9.0,2.0,2.0,2.0,3.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,734.0,594.0,140.0,15.0,0.0,0.0,0.0,0.0,"Grande Ville",0,71,0,131,131,11483.5,0,11.0,2.0,10.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",71.31148,0.03343,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Faible Dynamique Serv et Com",1
"01232",0.0,143.0,102.0,142,"Bassin Urbain",101.93878,59.04139,0.0,0.0,142.70643,0.17218,"en croissance démographique","Marboz","82","01",12,12,6,6,1.0,1,131.92248,0.10179,126.27774,0.07543,2164,33,1,838,839,570,933,52,42,2104,2126,2090,2560,1656,142,46.0,34.0,20.0,16.0,6.0,2.0,2.0,1.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale > 2 000 habts",0.0,1005.0,859.0,146.0,52.0,0.0,0.0,0.0,0.0,"Grande Ville",0,61,-2,139,139,11483.5,0,13.0,6.0,15.0,9364,9350,3372,15105,173681,"Com rurale > 2 000 habts en croissance démographique",71.72131,0.01931,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Dynamique Serv et Com",1
"01233",0.0,43.0,3.0,121,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,121.60196,0.14415,"en croissance démographique","Marchamp","82","01",26,21,10,10,0.100905129,3,6.58393,0.00508,7.38378,0.00441,108,-4,-3,49,49,41,96,34,13,108,106,108,117,97,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,40.0,31.0,9.0,34.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,42,0,109,109,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.08197,0.0,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01234",0.0,51.0,2.0,126,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,126.62683,0.15082,"en croissance démographique","Marignieu","82","01",26,21,10,10,0.100905129,3,9.51012,0.00734,8.89068,0.00531,156,-5,-3,59,59,47,79,15,5,156,158,150,189,119,3,2.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,70.0,58.0,12.0,15.0,0.0,0.0,0.0,0.0,"3.Accroissement par excédent migratoire",0,59,0,110,110,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.08197,0.02132,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01235",0.0,80.0,32.0,107,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,107.53231,0.12546,"en croissance démographique","Marlieux","82","01",7,6,6,6,0.102246061,1,41.21053,0.0318,42.34373,0.02529,676,-3,0,281,281,155,322,25,16,677,646,650,774,522,35,15.0,10.0,9.0,6.0,5.0,0.0,3.0,2.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,296.0,246.0,50.0,25.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,48,0,117,117,11483.5,0,2.0,1.0,5.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.02651,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01236",0.0,58.0,16.0,112,"Bassin diversifié",101.93878,59.04139,0.0,0.0,112.55719,0.13214,"en croissance démographique","Marsonnas","82","01",10,14,5,5,0.083808247,3,44.38058,0.03425,46.56303,0.02781,728,-15,-2,309,310,230,349,30,9,727,686,716,824,578,29,5.0,8.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,313.0,241.0,72.0,30.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,65,1,118,118,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.4918,0.02305,32.42578,33.83811,"Bassin diversifié en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01237",0.0,124.0,52.0,121,"Bassin Urbain",101.93878,59.04139,0.0,0.0,121.60196,0.14415,"en croissance démographique","Martignat","82","01",12,12,6,6,1.0,1,77.11735,0.05951,69.31714,0.04141,1265,47,3,460,461,323,502,10,31,1265,1196,1246,1534,908,85,24.0,17.0,9.0,32.0,3.0,1.0,0.0,0.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,600.0,525.0,75.0,10.0,1.0,9.0,0.0,0.0,"Grande Ville",0,64,-4,127,127,11483.5,0,2.0,1.0,1.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.54098,0.00519,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Faible Dynamique Serv et Com",1
"01238",0.0,157.0,81.0,140,"Bassin Urbain",101.93878,59.04139,124.22775,0.05311,140.69648,0.16951,"en croissance démographique","Massieux","82","01",12,12,6,6,1.0,1,129.17917,0.09968,105.78398,0.06319,2119,95,4,702,702,563,739,25,12,2120,2064,2064,2588,1540,202,22.0,40.0,29.0,20.0,13.0,0.0,3.0,5.0,5.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com > 200 m habts",87.5,1013.0,915.0,98.0,25.0,2.0,102.0,0.0,0.0,"Grande Ville",0,76,-10,139,139,11483.5,1,2.0,3.0,2.0,9364,9350,3372,15105,173681,"Com > 200 m habts en croissance démographique",72.95082,0.06714,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Faible Dynamique Serv et Com",1
"01239",0.0,68.0,18.0,123,"Bassin Résidentiel",101.93878,59.04139,248.45549,0.10621,123.61191,0.14682,"en croissance démographique","Massignieu-de-Rives","82","01",26,21,10,10,0.100905129,3,30.35924,0.02343,28.4803,0.01701,498,0,0,189,189,153,257,54,14,495,488,484,600,372,33,5.0,9.0,7.0,4.0,4.0,1.0,1.0,0.0,2.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,209.0,171.0,38.0,54.0,0.0,0.0,2.0,144.0,"3.Accroissement par excédent migratoire",0,59,0,114,114,11483.5,2,0.0,1.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",71.31148,0.00692,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01240",0.0,68.0,28.0,125,"Bassin Urbain",101.93878,59.04139,124.22775,0.05311,125.62186,0.14949,"en croissance démographique","Matafelon-Granges","82","01",12,12,6,6,1.0,1,29.50577,0.02277,29.23375,0.01746,484,4,0,194,194,167,357,148,15,483,478,472,588,362,24,12.0,10.0,3.0,7.0,2.0,1.0,0.0,1.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,220.0,191.0,29.0,148.0,0.0,0.0,1.0,133.0,"Grande Ville",0,46,0,115,115,11483.5,1,0.0,2.0,0.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",71.31148,0.01239,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01241",0.0,93.0,39.0,124,"Bassin Urbain",101.93878,59.04139,124.22775,0.05311,124.61688,0.14815,"en croissance démographique","Meillonnas","82","01",12,12,6,6,1.0,1,73.45961,0.05668,64.34439,0.03844,1205,37,3,427,427,327,477,33,17,1153,1162,1194,1450,906,108,20.0,11.0,12.0,9.0,1.0,0.0,0.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,555.0,484.0,71.0,33.0,0.0,0.0,1.0,29.0,"Grande Ville",0,68,-4,125,125,11483.5,1,6.0,1.0,5.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",72.54098,0.00173,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01242",0.0,45.0,4.0,145,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,145.72136,0.17618,"en croissance démographique","Mérignat","82","01",31,36,18,18,0.099228964,4,6.94971,0.00536,7.83585,0.00468,114,-2,-1,52,52,30,77,21,4,114,102,112,124,90,5,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,54.0,43.0,11.0,21.0,0.0,0.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,38,0,109,109,11483.5,0,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",70.90164,0.0,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01243",0.0,93.0,32.0,124,"Bassin Urbain",101.93878,59.04139,124.22775,0.05311,124.61688,0.14815,"en croissance démographique","Messimy-sur-Saône","82","01",12,12,6,6,1.0,1,56.81689,0.04384,54.09751,0.03232,932,13,1,359,360,301,444,66,18,931,882,944,1131,695,63,11.0,14.0,18.0,3.0,2.0,0.0,0.0,1.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,427.0,356.0,71.0,66.0,0.0,0.0,1.0,28.0,"Grande Ville",0,67,-1,121,121,11483.5,1,0.0,1.0,0.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",71.72131,0.01239,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
"01244",0.0,361.0,456.0,242,"Bassin Résidentiel",101.93878,59.04139,124.22775,0.05311,243.20392,0.30565,"en croissance démographique","Meximieux","82","01",13,19,9,9,0.092189071,4,416.67752,0.32152,369.94256,0.22099,6835,590,8,2455,2457,1031,2735,64,214,6692,6754,6470,8452,4772,574,197.0,158.0,30.0,57.0,32.0,2.0,0.0,11.0,19.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com < 10 m habts",25.0,2847.0,2603.0,244.0,64.0,2.0,27.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,37,-66,197,197,11483.5,1,70.0,28.0,71.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",74.59016,0.1536,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Mobile","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Bonne Dynamique Entreprise Serv et Com",1
"01245",0.0,60.0,14.0,119,"Bassin Urbain",101.93878,59.04139,0.0,0.0,119.59201,0.14148,"en croissance démographique","Bohas-Meyriat-Rignat","82","01",12,12,6,6,1.0,1,44.13673,0.03406,41.2889,0.02466,724,14,1,274,274,206,363,59,30,727,688,712,860,540,57,7.0,4.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,311.0,264.0,47.0,59.0,0.0,0.0,0.0,0.0,"Grande Ville",0,56,0,118,118,11483.5,0,0.0,0.0,0.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",71.72131,0.00346,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01246",0.0,136.0,82.0,138,"Bassin Urbain",101.93878,59.04139,0.0,0.0,138.68653,0.16684,"en croissance démographique","Mézériat","82","01",12,12,6,6,1.0,1,116.55997,0.08994,109.09915,0.06517,1912,97,5,724,732,416,807,19,56,1911,1792,1948,2337,1403,160,31.0,33.0,22.0,14.0,10.0,0.0,3.0,3.0,4.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,835.0,718.0,117.0,19.0,0.0,0.0,0.0,0.0,"Grande Ville",0,51,-11,134,134,11483.5,0,11.0,2.0,11.0,9364,9350,3372,15105,173681,"Com rurale < 2 000 m habts en croissance démographique",73.36066,0.04409,32.42578,33.83811,"Bassin Urbain en croissance démographique","Pop Sédentaire","Forte Synergie Médicale","Fiscalité moyenne","Dynamique Economique","Faible Dynamique Serv et Com",1
"01247",0.0,89.0,73.0,103,"Bassin Résidentiel",101.93878,59.04139,372.68324,0.15932,103.51241,0.12012,"en croissance démographique","Mijoux","82","01",13,2,7,7,0.062018103,2,19.02025,0.01468,20.94583,0.01251,312,14,4,139,139,74,605,454,12,312,308,288,368,228,9,20.0,36.0,4.0,8.0,2.0,0.0,1.0,0.0,1.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale < 2 000 m habts",0.0,162.0,131.0,31.0,454.0,4.0,103.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,12,-1,113,113,11483.5,3,1.0,1.0,1.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.95082,0.00346,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Mobile","Synergie Médicale","Fiscalité moyenne","Faible dynamique","Faible Dynamique Serv et Com",1
"01248",0.0,116.0,73.0,104,"Bassin Résidentiel",101.93878,59.04139,0.0,0.0,104.51739,0.12146,"en croissance démographique","Mionnay","82","01",6,5,3,3,0.068387529,0,128.69148,0.0993,97.94813,0.05851,2111,97,4,650,650,514,686,19,17,2109,1986,2038,2660,1364,162,30.0,27.0,13.0,15.0,5.0,0.0,0.0,2.0,3.0,12509,10458,11.41034483,21.9637931,12.55862069,8.743103448,9.268965517,11.87302231,21.78782961,12.7040568,8.7831643,9.301419878,86957.45836,"Com rurale > 2 000 habts",0.0,998.0,877.0,121.0,19.0,1.0,12.0,0.0,0.0,"1.Accroissement par excédent naturel et migratoire",0,74,-10,139,139,11483.5,0,3.0,4.0,4.0,9364,9350,3372,15105,173681,"Zone rurale en croissance démographique",72.95082,0.02651,32.42578,33.83811,"Bassin Résidentiel en croissance démographique","Pop Sédentaire","Synergie Médicale","Fiscalité moyenne","Moyenne dynamique","Faible Dynamique Serv et Com",1
